name,model,tree_length
326,Poisson+F,0.065
2937,FLU+F+G,1.379
6490,LG+F+G,1.088
31336,FLU+F,0.333
11403,LG+F+G,2.973
7262,FLU+F,0.175
11797,Poisson+F,0.126
10293,WAG+F,2.057
7781,FLU+F,0.436
12951,Poisson+F+G,0.341
10770,WAG+F,0.222
20836,WAG+F+G,0.493
7289,WAG+F,0.633
276,Poisson+F,2.960
22613,LG+F,0.592
1328,WAG+F+G,0.155
10752,FLU+F,1.943
43280,LG+F,0.454
44295,JTT+F+G,1.371
6804,JTT+F,0.856
9994,WAG+F+G,1.080
7748,FLU+F,0.752
1992,FLU+F+G,3.249
9944,JTT+F+G,2.091
5245,WAG+F,2.168
32955,JTT+F,0.805
8009,Poisson+F+G,1.211
11919,Poisson+F,0.967
4120,LG+F,0.536
5931,Poisson+F+G,0.944
10017,LG+F,1.719
653,Poisson+F,2.771
24880,FLU+F+G,0.910
6951,JTT+F+G,0.715
12757,FLU+F,3.583
8076,WAG+F+G,0.361
11849,Poisson+F,0.702
12775,WAG+F,0.266
5784,FLU+F,1.338
38648,Poisson+F+G,1.649
5924,WAG+F+G,0.132
30428,WAG+F+G,1.255
1423,JTT+F,0.954
8028,JTT+F,2.898
17269,JTT+F+G,0.084
9664,WAG+F+G,1.921
12296,WAG+F,0.190
5267,FLU+F,1.194
6035,JTT+F,1.536
10260,JTT+F+G,0.771
6027,LG+F,2.233
34707,Poisson+F,0.455
44680,Poisson+F,2.108
37314,Poisson+F+G,0.134
39865,Poisson+F+G,1.385
2671,FLU+F,4.867
10300,LG+F+G,0.569
30924,Poisson+F,0.116
8526,WAG+F+G,3.022
7393,LG+F+G,0.585
12407,WAG+F+G,0.352
3032,Poisson+F,3.129
1276,Poisson+F,0.971
1958,JTT+F+G,4.944
3585,FLU+F+G,1.087
33388,LG+F,1.587
11505,JTT+F,0.163
7555,Poisson+F+G,1.623
34484,WAG+F+G,0.179
11472,JTT+F+G,0.401
34707,WAG+F,0.455
2653,WAG+F,1.533
2863,Poisson+F+G,0.409
7079,FLU+F+G,0.443
581,JTT+F+G,2.856
10961,Poisson+F+G,0.011
10271,LG+F,1.039
4346,LG+F,0.788
2792,JTT+F+G,2.551
970,Poisson+F+G,0.044
2228,LG+F,1.102
10564,FLU+F,0.173
4833,Poisson+F+G,0.720
7595,WAG+F,0.221
19467,WAG+F,2.944
1505,Poisson+F+G,2.230
4409,WAG+F+G,0.867
2995,FLU+F,0.421
29965,LG+F+G,0.095
14923,WAG+F+G,2.180
6804,FLU+F+G,0.959
38529,WAG+F,0.142
2860,LG+F+G,6.645
10087,FLU+F,1.604
4037,LG+F+G,0.996
40376,WAG+F+G,3.954
11077,FLU+F+G,0.236
11153,Poisson+F,0.799
3180,JTT+F+G,2.395
8826,Poisson+F,0.425
22612,LG+F,5.063
3610,JTT+F,1.060
184,FLU+F+G,2.942
8976,Poisson+F,2.484
18129,LG+F+G,0.252
827,JTT+F,0.555
29087,JTT+F+G,1.139
4787,Poisson+F+G,5.041
3878,Poisson+F,0.803
38967,Poisson+F+G,0.637
2212,WAG+F+G,4.813
10335,FLU+F+G,1.067
20292,JTT+F,0.710
11361,LG+F+G,0.785
9049,FLU+F,0.794
39639,JTT+F+G,0.063
4159,WAG+F+G,0.598
4189,JTT+F+G,1.379
3928,Poisson+F,0.511
30220,LG+F,0.227
4206,JTT+F,0.898
1097,Poisson+F,2.426
1537,LG+F+G,1.296
12891,WAG+F,1.281
5860,FLU+F,3.058
3961,Poisson+F+G,0.402
6457,Poisson+F+G,0.696
14555,Poisson+F+G,0.269
17491,FLU+F,1.550
33094,Poisson+F+G,3.893
36534,WAG+F,1.609
13390,FLU+F+G,1.480
44461,Poisson+F,1.143
1267,JTT+F+G,1.766
12018,JTT+F+G,0.841
34531,WAG+F,0.977
20659,WAG+F+G,0.203
33374,Poisson+F+G,1.434
39795,JTT+F,0.350
8259,LG+F,2.131
4413,FLU+F+G,4.120
11733,JTT+F,0.094
39919,WAG+F+G,0.118
6026,LG+F,3.146
45082,FLU+F+G,0.681
14353,JTT+F+G,3.770
7865,FLU+F,0.423
12111,LG+F,0.043
10894,WAG+F,1.888
18679,FLU+F+G,1.579
2186,WAG+F,1.074
6729,JTT+F,0.801
15177,FLU+F,0.268
2758,FLU+F+G,2.142
6803,Poisson+F+G,0.308
4528,LG+F+G,0.921
3286,LG+F,0.116
3535,Poisson+F+G,0.915
27097,Poisson+F+G,0.333
42688,Poisson+F,2.712
31913,WAG+F,0.382
4347,LG+F,3.625
22297,JTT+F,1.178
19039,Poisson+F+G,1.415
34093,Poisson+F,2.048
44690,FLU+F+G,0.428
5734,LG+F+G,1.329
37741,JTT+F,1.847
2862,JTT+F+G,0.794
12598,WAG+F+G,0.233
4467,Poisson+F+G,4.856
12543,WAG+F,2.662
4143,FLU+F+G,1.969
10462,LG+F+G,1.999
37180,LG+F+G,0.090
5051,FLU+F,0.256
16565,Poisson+F+G,0.035
4121,LG+F,6.165
5559,WAG+F,0.110
9893,WAG+F,0.094
5073,WAG+F,0.376
21504,WAG+F,0.357
12082,FLU+F,0.038
11576,Poisson+F,2.700
5590,WAG+F,0.305
12561,FLU+F,0.109
9878,FLU+F,0.752
5098,FLU+F,0.130
12069,WAG+F,0.012
2715,WAG+F,0.373
17493,Poisson+F,0.146
11443,JTT+F,2.271
7230,FLU+F+G,0.049
38337,FLU+F+G,2.412
14349,LG+F+G,0.368
366,JTT+F,0.488
8181,Poisson+F,1.091
11611,LG+F,1.392
30819,LG+F,1.527
6459,JTT+F,0.401
8257,LG+F+G,2.062
4991,LG+F+G,1.587
15225,WAG+F,0.436
10029,JTT+F+G,1.277
22021,Poisson+F+G,1.350
6583,Poisson+F+G,1.537
6422,FLU+F+G,0.464
7447,LG+F,0.381
16362,JTT+F+G,0.226
14481,Poisson+F+G,3.106
4295,FLU+F+G,1.282
6490,JTT+F,0.903
33344,JTT+F+G,0.125
9638,LG+F,4.712
11169,JTT+F,1.437
2811,LG+F,0.260
2698,Poisson+F+G,6.153
12633,WAG+F,0.113
27006,JTT+F+G,0.363
11649,LG+F+G,2.491
21656,FLU+F,0.223
5321,FLU+F,0.914
17020,JTT+F+G,2.739
18394,Poisson+F+G,1.284
7848,LG+F+G,0.589
1086,JTT+F,2.207
5629,WAG+F,0.417
19907,WAG+F+G,3.620
11477,LG+F,0.060
8885,FLU+F+G,1.859
10579,JTT+F+G,1.863
1930,Poisson+F,2.042
5540,LG+F,0.407
5303,WAG+F,0.556
32813,JTT+F,2.672
16632,JTT+F+G,0.433
44979,LG+F,0.563
8444,JTT+F,1.361
5713,Poisson+F,1.344
7557,Poisson+F,0.632
4653,Poisson+F+G,1.705
710,Poisson+F+G,5.765
12319,WAG+F,0.275
9167,FLU+F+G,0.998
9554,LG+F+G,0.695
1528,LG+F,0.857
1161,WAG+F+G,3.024
1885,Poisson+F+G,1.333
29601,JTT+F+G,0.176
14656,LG+F+G,1.840
11958,JTT+F,2.005
38351,FLU+F,1.805
25991,WAG+F+G,0.596
42220,WAG+F,1.428
6942,JTT+F,0.164
2857,LG+F+G,0.959
8748,LG+F+G,0.028
7306,WAG+F,0.064
12654,FLU+F+G,0.622
43585,JTT+F+G,0.788
31270,FLU+F,2.427
11991,JTT+F,0.852
6879,LG+F,1.533
34687,LG+F,0.430
8775,FLU+F+G,0.392
7172,Poisson+F,0.648
5336,Poisson+F,0.649
13093,LG+F+G,5.725
31539,FLU+F+G,0.587
24088,LG+F+G,5.010
4835,FLU+F+G,1.089
19735,FLU+F,5.096
4788,LG+F,2.121
14099,JTT+F,0.084
18035,JTT+F+G,1.090
10636,WAG+F,0.941
3649,LG+F,0.374
1731,Poisson+F+G,3.124
9437,FLU+F+G,2.150
4495,JTT+F,0.086
860,Poisson+F,0.917
1431,WAG+F+G,2.039
11356,LG+F+G,1.008
8860,LG+F,1.359
9339,FLU+F,1.693
42816,LG+F,0.319
3256,JTT+F+G,1.442
32022,JTT+F,1.324
930,Poisson+F,2.052
3286,WAG+F+G,0.116
20401,JTT+F,0.039
1500,LG+F+G,0.283
8225,FLU+F+G,0.175
16593,LG+F+G,2.692
24069,FLU+F+G,1.780
15679,LG+F,0.614
6168,WAG+F+G,1.661
2494,WAG+F+G,0.390
13446,JTT+F,0.621
13113,JTT+F+G,0.416
5135,WAG+F,1.693
21442,WAG+F,1.092
8391,JTT+F,0.944
9032,JTT+F+G,1.164
3836,LG+F+G,3.354
36982,FLU+F,0.137
5087,Poisson+F,1.946
13717,LG+F,1.570
7938,Poisson+F,0.255
33569,FLU+F,0.266
12885,Poisson+F+G,0.096
7868,Poisson+F,2.188
2810,LG+F,0.806
7393,Poisson+F,0.480
30072,Poisson+F+G,1.229
1279,JTT+F,0.182
12427,FLU+F,2.542
42878,WAG+F+G,1.033
8672,JTT+F,0.530
3653,FLU+F+G,0.418
8620,JTT+F+G,0.313
20140,WAG+F+G,0.943
11578,Poisson+F+G,2.841
28588,FLU+F,0.375
12731,Poisson+F+G,1.669
18363,LG+F+G,2.249
11476,LG+F,1.630
933,LG+F,0.730
40031,FLU+F,0.532
35190,JTT+F+G,2.036
5061,LG+F+G,4.380
2041,FLU+F+G,1.506
2480,LG+F,2.794
6345,JTT+F,0.097
11610,LG+F,2.674
21202,WAG+F+G,0.642
3969,JTT+F+G,2.114
7901,WAG+F,0.846
5048,FLU+F+G,5.647
43263,JTT+F,1.481
32199,JTT+F+G,0.984
29672,Poisson+F,0.355
32149,WAG+F+G,5.407
7761,Poisson+F+G,0.071
4528,Poisson+F+G,0.902
2009,WAG+F,1.478
11224,WAG+F+G,0.417
3303,FLU+F+G,1.187
8615,Poisson+F,1.602
20410,WAG+F+G,1.010
150,JTT+F,0.692
9639,LG+F,0.047
12251,JTT+F+G,0.334
11675,JTT+F,2.719
2523,WAG+F,1.830
2511,FLU+F+G,1.266
13571,LG+F,1.638
10436,WAG+F+G,1.002
11396,JTT+F,1.279
8745,Poisson+F,0.128
35410,WAG+F+G,1.057
43159,LG+F+G,3.172
40800,FLU+F,0.246
3699,JTT+F+G,1.237
3649,WAG+F+G,0.416
5926,FLU+F,0.150
7365,JTT+F+G,1.517
10701,Poisson+F+G,0.291
2603,Poisson+F+G,1.739
9425,FLU+F,1.926
45108,FLU+F,0.331
4389,JTT+F,2.705
9044,Poisson+F+G,0.094
7481,Poisson+F+G,0.423
9407,WAG+F,0.374
23014,LG+F,1.928
6577,JTT+F+G,1.784
4340,JTT+F,1.200
4310,WAG+F+G,0.515
12963,LG+F+G,3.763
16237,FLU+F+G,4.836
10848,LG+F,1.199
3319,WAG+F+G,0.509
11434,LG+F+G,1.249
7112,FLU+F,0.717
977,WAG+F+G,1.829
7635,JTT+F+G,5.155
5052,WAG+F+G,0.550
11698,Poisson+F+G,2.359
1529,LG+F,0.298
10628,LG+F+G,4.326
10400,WAG+F,0.047
5082,JTT+F+G,1.196
961,JTT+F,1.898
19503,FLU+F,0.564
3756,JTT+F,2.098
8900,WAG+F+G,1.050
1262,LG+F+G,0.708
38484,FLU+F,0.811
4789,LG+F,0.990
10422,FLU+F,2.180
6027,JTT+F+G,2.305
4690,JTT+F+G,2.033
7130,WAG+F,0.073
4640,WAG+F+G,0.576
34686,LG+F,0.803
6878,LG+F,1.462
14266,JTT+F,1.952
40054,Poisson+F,1.492
6518,Poisson+F+G,3.182
330,FLU+F+G,5.008
6570,Poisson+F,1.592
4111,FLU+F,0.013
4734,Poisson+F,2.095
1643,Poisson+F+G,1.786
42775,WAG+F+G,1.446
13474,FLU+F+G,4.392
11879,WAG+F+G,0.162
4419,WAG+F,1.110
1583,JTT+F+G,1.326
19062,Poisson+F,2.170
7375,LG+F,0.424
25866,WAG+F,1.101
18106,Poisson+F+G,1.823
10508,Poisson+F+G,0.181
6420,Poisson+F,1.236
13403,WAG+F,1.360
11123,LG+F,0.659
8938,FLU+F,1.071
29547,FLU+F,0.151
4133,WAG+F,2.534
10390,JTT+F,0.769
660,FLU+F+G,7.726
11491,Poisson+F+G,1.268
35192,WAG+F,0.798
43803,FLU+F,0.676
7669,JTT+F,2.539
8374,LG+F+G,1.673
9005,FLU+F+G,1.553
11793,FLU+F+G,0.230
9168,LG+F+G,1.909
3664,JTT+F+G,2.971
3593,Poisson+F+G,1.810
16284,LG+F,1.034
5272,LG+F,2.626
35179,FLU+F,1.572
7348,WAG+F+G,0.101
39999,FLU+F,0.749
10673,JTT+F,0.845
11345,LG+F,5.443
10328,Poisson+F,2.490
7113,LG+F,0.163
6711,Poisson+F+G,2.290
8617,FLU+F+G,1.140
10359,JTT+F,0.490
3507,FLU+F,0.361
40258,Poisson+F+G,2.643
12736,FLU+F+G,0.077
14015,WAG+F,0.441
2076,JTT+F+G,0.933
18157,JTT+F+G,0.047
10181,FLU+F+G,1.261
290,LG+F,2.364
14613,Poisson+F+G,0.468
4957,FLU+F+G,0.923
6907,WAG+F,0.400
10069,LG+F+G,2.296
25596,FLU+F,1.105
30703,WAG+F+G,0.218
37905,LG+F+G,0.468
7602,FLU+F+G,0.463
8401,WAG+F,0.035
3994,JTT+F+G,0.511
370,LG+F+G,1.395
8109,FLU+F,0.000
11275,LG+F+G,0.962
17192,WAG+F+G,1.473
39117,FLU+F+G,8.210
6010,FLU+F+G,0.633
3673,Poisson+F+G,2.617
1520,WAG+F,2.566
8034,Poisson+F+G,1.404
12676,JTT+F,1.613
8423,FLU+F,1.372
12538,Poisson+F+G,2.202
12549,Poisson+F,1.424
23541,LG+F,2.070
4920,FLU+F,0.313
12395,JTT+F,0.799
1423,LG+F+G,1.260
37197,WAG+F,0.048
11771,Poisson+F+G,1.509
9583,Poisson+F,2.156
15569,LG+F+G,1.181
22149,FLU+F,0.197
14824,WAG+F,0.159
662,Poisson+F+G,2.487
15275,WAG+F+G,0.090
11789,WAG+F+G,1.147
2799,JTT+F,2.249
2974,LG+F+G,3.286
4241,Poisson+F,0.405
6005,Poisson+F,0.127
6136,WAG+F,0.114
40488,FLU+F+G,2.870
7568,Poisson+F+G,1.856
9477,LG+F+G,0.343
4311,Poisson+F,0.940
6155,Poisson+F,3.340
7938,JTT+F+G,0.281
609,WAG+F,2.375
31491,JTT+F+G,0.139
37329,Poisson+F+G,1.098
35948,FLU+F,0.517
11406,WAG+F,2.555
4123,LG+F+G,2.978
22463,FLU+F,0.582
25376,Poisson+F,1.316
4895,Poisson+F+G,1.947
26248,Poisson+F+G,1.169
7757,JTT+F+G,0.396
9762,Poisson+F,1.414
26013,LG+F+G,0.556
7787,WAG+F+G,0.394
7287,LG+F+G,0.615
5273,LG+F,0.580
34929,JTT+F,3.588
3239,WAG+F,2.921
11936,JTT+F+G,0.452
7175,JTT+F,0.583
11008,LG+F+G,0.904
5130,WAG+F+G,0.800
6195,WAG+F+G,0.788
27787,WAG+F,0.094
39042,JTT+F+G,2.072
6145,JTT+F+G,0.763
2771,Poisson+F+G,5.447
8862,WAG+F+G,0.838
2469,WAG+F+G,0.734
10445,JTT+F,1.612
7112,LG+F,0.716
10673,Poisson+F+G,1.037
4722,WAG+F+G,0.246
39262,LG+F,0.455
33623,FLU+F+G,0.851
27828,Poisson+F,2.539
7374,LG+F,0.452
7207,JTT+F+G,2.951
23513,LG+F+G,1.724
35009,Poisson+F,0.414
2787,LG+F+G,0.478
5623,Poisson+F+G,0.739
32251,WAG+F,0.301
43612,Poisson+F,1.613
3915,LG+F+G,0.709
5941,JTT+F,2.061
4305,WAG+F,3.784
29771,FLU+F,0.089
5460,WAG+F+G,0.479
41201,FLU+F,0.769
2139,WAG+F+G,0.171
5142,LG+F+G,0.311
8788,FLU+F+G,0.911
5997,Poisson+F+G,2.917
9168,JTT+F,1.543
4272,WAG+F+G,2.411
5988,JTT+F,0.171
5015,LG+F,2.069
32298,WAG+F,1.020
43237,Poisson+F,1.243
11630,WAG+F,0.613
30795,FLU+F,1.081
9400,JTT+F+G,0.134
7798,LG+F+G,1.897
6584,LG+F+G,0.186
2085,JTT+F,1.644
11346,WAG+F+G,2.992
11396,JTT+F+G,1.285
10997,JTT+F,1.085
4738,FLU+F+G,0.039
4485,Poisson+F,0.617
6300,WAG+F,0.587
12333,JTT+F+G,1.686
8212,JTT+F+G,2.038
6608,FLU+F,1.324
8878,FLU+F+G,0.174
2473,FLU+F+G,0.126
6791,Poisson+F,1.494
2319,Poisson+F,0.191
22394,WAG+F,0.459
10099,Poisson+F,0.124
10593,Poisson+F+G,2.561
7877,WAG+F+G,0.448
8615,FLU+F,1.632
16655,Poisson+F,1.086
38478,LG+F+G,3.315
12926,Poisson+F,0.343
8109,LG+F+G,0.000
1186,FLU+F+G,6.744
9217,Poisson+F,1.554
9959,JTT+F,1.026
2298,LG+F+G,0.138
13071,JTT+F+G,2.757
9180,WAG+F+G,3.543
11616,WAG+F+G,0.825
3084,LG+F+G,0.225
23057,JTT+F+G,0.501
9315,LG+F+G,0.976
12876,Poisson+F,1.338
21621,LG+F,1.191
9990,JTT+F,0.415
4268,FLU+F+G,1.571
12840,LG+F+G,1.609
45012,LG+F,0.638
519,Poisson+F+G,0.216
5170,JTT+F,2.986
37695,WAG+F+G,2.310
8792,WAG+F+G,1.127
7613,Poisson+F+G,1.143
12489,JTT+F,0.522
8742,JTT+F+G,2.049
35022,WAG+F+G,0.812
2123,FLU+F+G,1.596
4641,LG+F+G,1.906
10004,WAG+F+G,2.224
8637,WAG+F,2.655
5493,JTT+F,2.527
44612,FLU+F,1.416
11540,WAG+F,0.178
28948,WAG+F+G,3.732
3888,Poisson+F+G,1.943
26361,JTT+F,0.663
2616,JTT+F,5.727
11048,FLU+F,0.423
10302,JTT+F+G,1.849
34742,JTT+F,0.709
37842,LG+F,0.745
8494,JTT+F+G,1.939
8444,WAG+F+G,1.197
6052,FLU+F,1.175
16099,WAG+F+G,1.290
12477,Poisson+F+G,1.076
11081,FLU+F,1.261
6070,WAG+F,0.458
14268,Poisson+F,2.448
11510,JTT+F+G,0.210
6578,FLU+F,0.691
1250,FLU+F+G,0.278
13377,WAG+F+G,1.406
9286,JTT+F+G,2.471
1376,LG+F+G,0.638
5843,Poisson+F+G,0.343
34268,JTT+F,0.656
3978,WAG+F,0.496
11562,FLU+F,0.194
6593,WAG+F,0.429
6259,FLU+F+G,0.051
10813,Poisson+F+G,0.638
1466,WAG+F,4.877
10682,WAG+F+G,0.108
2430,Poisson+F,0.633
37532,WAG+F,2.280
18684,FLU+F+G,0.370
2560,Poisson+F,0.901
4857,Poisson+F,0.792
12035,WAG+F+G,0.890
9322,LG+F+G,0.897
8114,WAG+F+G,1.414
2911,Poisson+F+G,0.339
8086,FLU+F,0.607
22121,LG+F,0.854
4866,FLU+F,1.451
25960,Poisson+F,1.960
5896,JTT+F+G,0.199
20240,LG+F,0.523
12877,LG+F+G,2.437
5200,JTT+F,1.685
37266,Poisson+F+G,0.549
18653,LG+F,0.265
9706,WAG+F+G,0.842
1444,FLU+F,0.238
1700,FLU+F+G,1.829
34307,LG+F+G,0.080
8547,WAG+F,0.575
2145,Poisson+F,1.511
18049,Poisson+F+G,0.091
10447,Poisson+F+G,1.966
4789,Poisson+F,0.980
6573,LG+F,0.037
2855,FLU+F+G,1.887
3149,WAG+F,1.231
6841,WAG+F,1.877
7205,JTT+F,0.266
9302,Poisson+F+G,3.014
6713,WAG+F+G,1.823
14634,FLU+F+G,1.018
3180,WAG+F,2.142
429,FLU+F+G,2.760
5766,JTT+F+G,2.430
3488,FLU+F,2.085
1822,LG+F,0.314
11892,WAG+F,0.681
9826,JTT+F+G,0.241
4612,LG+F,0.127
6888,WAG+F,0.431
11879,FLU+F,0.156
4424,JTT+F+G,2.090
4474,LG+F,0.813
8421,LG+F+G,0.067
8895,WAG+F,1.382
40194,LG+F+G,1.649
10698,FLU+F+G,1.999
4075,WAG+F,3.083
22738,LG+F+G,0.779
16967,WAG+F,0.450
10395,Poisson+F,3.300
3925,LG+F,0.407
16559,Poisson+F,3.141
4057,FLU+F,0.459
12823,Poisson+F+G,0.485
13545,WAG+F,3.190
4369,LG+F+G,1.272
7451,WAG+F+G,0.557
44879,FLU+F,1.997
6715,LG+F,0.354
7481,JTT+F+G,0.420
25920,WAG+F,1.439
4021,FLU+F+G,0.014
35944,LG+F,0.614
2900,JTT+F+G,0.490
21541,JTT+F,0.390
36084,Poisson+F+G,0.287
11545,Poisson+F+G,0.149
8771,WAG+F,0.198
3447,Poisson+F+G,1.487
8279,FLU+F,1.533
31797,WAG+F+G,3.105
16683,WAG+F,0.650
6971,Poisson+F+G,1.404
8200,Poisson+F+G,2.249
17714,WAG+F+G,0.435
24963,JTT+F,2.812
21812,LG+F+G,1.276
30379,LG+F+G,0.290
1650,WAG+F,0.026
1358,FLU+F,1.540
9319,JTT+F+G,1.695
1975,WAG+F+G,1.240
3578,FLU+F+G,1.099
19895,Poisson+F,1.189
44295,WAG+F,1.259
9973,FLU+F+G,0.297
4568,Poisson+F,0.125
38183,FLU+F+G,0.684
9399,Poisson+F+G,1.244
44097,Poisson+F+G,0.754
2943,LG+F+G,2.390
9951,Poisson+F,0.894
7802,JTT+F,0.485
592,FLU+F,1.580
9440,LG+F+G,0.089
43811,WAG+F+G,0.137
18657,WAG+F,0.911
14231,JTT+F+G,1.291
10174,Poisson+F,1.186
10818,JTT+F,0.363
12330,Poisson+F,0.562
5363,FLU+F+G,4.342
30512,LG+F,2.751
13921,Poisson+F+G,0.135
2420,JTT+F,3.534
13768,JTT+F+G,3.908
9699,WAG+F+G,0.516
9649,JTT+F+G,0.399
4515,Poisson+F+G,0.024
4114,LG+F+G,0.273
6264,FLU+F,0.536
11295,WAG+F,1.833
456,Poisson+F+G,1.211
3028,FLU+F+G,0.016
5909,JTT+F+G,0.496
13187,LG+F+G,3.084
1823,Poisson+F+G,1.100
34097,JTT+F,0.197
13290,WAG+F,0.017
4261,FLU+F,0.646
2370,WAG+F+G,3.004
41347,FLU+F,1.528
4769,WAG+F,1.143
12645,Poisson+F,0.078
10401,Poisson+F,0.313
24152,JTT+F,1.504
4782,FLU+F,2.450
13751,FLU+F,0.970
38199,WAG+F+G,1.273
27728,FLU+F+G,0.435
13259,WAG+F,0.027
11445,FLU+F+G,0.438
13898,JTT+F+G,0.102
9969,WAG+F+G,2.963
6714,LG+F,0.989
3924,LG+F,2.581
9079,Poisson+F+G,0.732
5629,WAG+F+G,0.438
38776,Poisson+F,2.155
24867,WAG+F+G,0.017
2620,WAG+F+G,0.901
10707,FLU+F+G,1.394
38046,JTT+F,2.419
889,FLU+F,0.125
7519,JTT+F,0.264
8343,LG+F+G,1.436
3655,WAG+F,1.127
8091,FLU+F+G,3.375
6525,Poisson+F+G,1.724
6572,LG+F,2.411
10503,JTT+F,0.012
3813,Poisson+F+G,1.498
862,WAG+F,0.080
4613,LG+F,3.668
3677,FLU+F,0.914
6309,Poisson+F,2.479
10029,JTT+F,1.131
2781,Poisson+F,0.190
11115,FLU+F+G,1.278
40214,WAG+F+G,0.767
3032,WAG+F+G,3.409
5617,LG+F+G,0.297
14365,WAG+F,0.625
3394,FLU+F,0.366
9683,FLU+F+G,1.090
6259,Poisson+F,0.048
7033,JTT+F,1.411
23544,JTT+F,0.826
15914,LG+F,5.029
27812,JTT+F+G,1.071
32278,FLU+F+G,0.669
1823,LG+F,1.131
5984,JTT+F+G,1.727
7559,FLU+F+G,2.183
2147,LG+F,0.944
19648,LG+F+G,0.811
6423,JTT+F,3.018
5954,WAG+F+G,3.746
2784,FLU+F,1.101
43505,JTT+F,0.913
5086,LG+F,3.723
11182,WAG+F+G,0.125
32048,LG+F,0.910
11439,JTT+F,0.768
2267,FLU+F,0.653
26710,FLU+F,1.859
5756,LG+F+G,0.858
4840,Poisson+F,1.576
21604,Poisson+F,2.729
25977,Poisson+F,0.082
10790,WAG+F+G,0.783
10740,JTT+F+G,1.624
9198,LG+F,0.086
2245,WAG+F,0.254
18796,FLU+F+G,0.594
2193,LG+F+G,0.048
35242,Poisson+F,0.514
5146,Poisson+F+G,4.124
6109,JTT+F,0.785
8202,LG+F+G,0.537
8006,WAG+F+G,2.289
21754,Poisson+F,1.313
5653,WAG+F,0.401
40775,WAG+F,2.880
14177,LG+F,0.381
12649,WAG+F,2.011
9344,WAG+F+G,2.711
44439,JTT+F,2.110
8114,JTT+F,1.288
12341,FLU+F,1.606
5392,FLU+F,0.873
23734,Poisson+F+G,2.759
28173,Poisson+F+G,2.493
14984,Poisson+F,0.686
25542,JTT+F,0.226
16216,LG+F,0.690
12477,WAG+F+G,1.133
8586,JTT+F+G,1.266
7493,LG+F+G,1.603
40757,FLU+F,2.940
8556,WAG+F+G,0.486
12388,FLU+F,2.633
2321,LG+F,0.806
9529,Poisson+F,2.434
10400,LG+F+G,0.049
5671,FLU+F,3.172
12680,WAG+F,0.573
6938,JTT+F,4.598
5324,JTT+F+G,4.130
8136,LG+F,2.727
29168,JTT+F+G,1.002
7674,FLU+F,1.082
1608,WAG+F+G,1.488
7176,Poisson+F+G,0.056
11922,JTT+F,0.764
6349,LG+F,0.054
10366,WAG+F,0.945
11198,FLU+F+G,0.899
7543,WAG+F+G,0.378
42140,LG+F,1.012
35164,JTT+F,1.117
15464,FLU+F+G,0.698
39984,JTT+F,2.131
38494,JTT+F+G,2.901
4536,JTT+F+G,0.072
74,WAG+F+G,2.675
10382,Poisson+F,0.203
10344,FLU+F,3.550
9501,LG+F+G,1.924
23321,WAG+F,2.070
23943,LG+F,0.900
14276,FLU+F+G,0.591
39256,WAG+F+G,2.130
6351,WAG+F+G,3.638
2152,Poisson+F,0.479
5674,JTT+F+G,0.000
19198,Poisson+F,1.421
1358,WAG+F+G,3.034
36833,JTT+F+G,1.602
9343,FLU+F,1.268
36314,WAG+F,0.704
1804,JTT+F,3.593
7013,WAG+F+G,0.377
24737,WAG+F,2.485
37423,Poisson+F,2.505
24715,FLU+F,0.110
4066,JTT+F+G,4.351
12018,LG+F,0.843
11303,LG+F+G,0.041
206,LG+F+G,4.286
9361,WAG+F,0.990
12126,Poisson+F+G,1.970
2947,FLU+F+G,3.795
8925,JTT+F,2.323
4426,JTT+F,0.096
20896,JTT+F+G,1.268
6601,WAG+F+G,0.764
1203,JTT+F,1.124
8608,JTT+F,1.607
12277,Poisson+F,2.066
14176,Poisson+F+G,0.755
10033,Poisson+F,0.746
4228,LG+F+G,3.344
9944,FLU+F,1.874
5447,FLU+F,2.214
7180,LG+F,0.263
9816,Poisson+F,0.352
27370,WAG+F+G,0.594
10163,Poisson+F,1.345
43774,Poisson+F+G,2.082
14176,LG+F,0.654
15531,JTT+F+G,0.933
18336,LG+F+G,3.251
28966,LG+F+G,0.922
16733,JTT+F,2.102
4463,FLU+F+G,1.837
3863,LG+F+G,3.402
12068,JTT+F+G,1.290
8199,WAG+F+G,0.586
12494,FLU+F,0.137
2728,FLU+F+G,0.041
9966,WAG+F,0.150
8322,JTT+F,1.542
12177,FLU+F,0.859
8560,LG+F+G,0.103
43903,WAG+F+G,0.159
17894,WAG+F,0.410
26504,WAG+F,0.033
2073,WAG+F,0.759
5721,FLU+F+G,1.241
32620,WAG+F+G,1.305
11325,JTT+F,0.563
10961,WAG+F,0.011
2146,LG+F,0.581
1867,WAG+F+G,1.060
7196,FLU+F+G,0.123
2590,WAG+F,0.390
5087,LG+F,1.979
7959,FLU+F,0.884
2918,Poisson+F,2.025
4133,FLU+F+G,3.048
2812,JTT+F+G,3.945
12538,JTT+F+G,2.324
10943,FLU+F,1.492
2278,FLU+F+G,2.549
2559,WAG+F,1.480
9199,LG+F,1.178
2051,FLU+F,0.146
2848,Poisson+F,1.008
6784,FLU+F+G,2.395
10362,LG+F+G,0.335
34246,LG+F+G,1.075
12946,FLU+F,0.965
25764,Poisson+F+G,1.305
3120,WAG+F+G,0.386
4737,LG+F+G,1.626
